fid;P50
18195;0.547043
18196;0.488601
18197;0.43866
18198;0.356903
18199;0.303251
18200;0.267691
18201;0.175368
18202;0.004428
18203;0.004374
18204;0.003193
18205;0.001073
18206;0.003002
18207;0.001173
18208;0.004594
18209;0.067256
18210;0.237777
18211;0.243393
18212;0.218665
18213;0.216593
18214;0.14631
18215;0.074343
18216;0.259938
18217;0.305616
18218;0.308611
18219;0.308803
18220;0.313164
18221;0.395164
18222;0.509569
18223;0.42793
18224;0.219671
18225;7.479533
18226;5.668318
18227;5.386914
18228;4.354448
18229;3.636414
18230;3.419226
18231;3.298133
18232;3.439678
18233;3.427722
18234;4.17715
18235;5.189948
18236;6.575632
18237;7.796753
18238;8.339213
18239;8.250424
18240;7.693666
18241;6.704547
18242;4.295725
18243;0.459928
18244;0.006856
18245;0.006587
18246;0.006389
18247;0.006136
18248;0.354116
18249;0.328463
18250;0.36345
18251;0.392176
18252;0.392713
18253;0.560106
18254;0.577735
18255;0.607569
18256;0.54323
18257;0.627773
18258;0.737494
18259;0.751399
18260;0.52141
18261;0.71445
18262;0.864866
18263;0.930675
18264;1.349189
18265;1.635739
18266;2.332218
18267;2.486399
18268;2.723192
18269;3.035577
18270;3.261735
18271;3.477068
18272;3.943406
18273;3.516171
18274;3.460944
18275;3.765992
18276;3.705788
18277;3.615625
18278;3.234878
18279;3.07402
18280;3.067723
18281;2.78927
18282;2.211708
18283;2.017722
18284;1.797216
18285;1.537502
18286;1.37847
18287;1.173483
18288;1.178477
18289;1.366176
18290;1.359294
18291;1.427004
18292;1.462832
18293;1.516482
18294;1.40701
18295;1.302713
18296;1.170358
18297;1.076421
18298;0.847988
18299;0.847189
18300;0.750831
18301;0.738602
18302;0.775901
18303;0.742738
18304;0.733257
18305;0.716697
18306;0.673041
18307;0.631163
18308;0.624419
18309;0.607847
18310;0.580345
18311;0.565527
18312;0.533892
18313;0.520746
18314;0.62516
18315;0.525626
18316;0.528069
18317;0.520942
18318;0.590191
18319;0.622223
18320;0.631374
18321;0.643427
18322;0.684409
18323;0.692586
18324;0.75221
18325;0.71679
18326;0.758095
18327;0.781018
18328;0.832551
18329;0.780711
18330;0.835056
18331;0.629948
18332;0.549449
18333;0.433278
18334;0.405651
18335;0.370983
18336;0.341257
18337;0.209512
18338;0.249145
18339;0.327484
18340;0.349447
18341;0.38135
18342;0.383546
18343;0.380241
18344;0.341763
18345;0.348755
18346;0.31258
18347;0.249407
18348;0.176031
18349;0.003073
18350;0.001113
18351;0.059655
18352;0.148796
18353;0.003932
18354;0.003895
18355;0.002631
18356;0.001312
18357;0.004592
18358;0.075182
18359;0.25286
18360;0.324072
18361;0.381058
18362;0.418767
18363;0.344034
18364;0.179804
18365;0.003806
18366;7.566802
18367;6.432294
18368;5.591663
18369;4.43908
18370;3.016764
18371;3.02317
18372;2.718992
18373;2.974881
18374;3.673068
18375;5.018345
18376;7.12836
18377;8.475252
18378;9.098903
18379;9.163203
18380;9.038236
18381;8.618578
18382;8.525111
18383;6.571524
18384;4.497449
18385;0.0054
18386;0.004994
18387;0.005542
18388;0.264661
18389;0.345058
18390;0.406972
18391;0.460034
18392;0.580162
18393;0.599407
18394;0.571206
18395;0.619171
18396;0.689953
18397;0.450433
18398;0.520945
18399;0.671743
18400;0.890606
18401;1.039904
18402;1.508293
18403;2.257674
18404;2.711042
18405;2.719253
18406;2.970639
18407;2.945349
18408;3.009338
18409;3.724584
18410;3.675023
18411;3.208085
18412;3.550889
18413;3.364445
18414;3.340153
18415;2.925244
18416;2.759276
18417;2.549379
18418;2.472229
18419;2.182325
18420;1.94088
18421;1.639569
18422;1.422596
18423;1.461695
18424;1.153238
18425;1.303548
18426;1.466703
18427;1.484128
18428;1.424083
18429;1.506797
18430;1.555215
18431;1.413397
18432;1.325328
18433;1.290158
18434;1.196697
18435;1.067315
18436;0.821879
18437;0.708644
18438;0.731907
18439;0.741917
18440;0.687859
18441;0.71822
18442;0.649324
18443;0.682012
18444;0.683172
18445;0.626199
18446;0.650693
18447;0.628223
18448;0.57477
18449;0.534625
18450;0.550808
18451;0.650362
18452;0.55401
18453;0.584216
18454;0.577575
18455;0.63787
18456;0.638546
18457;0.728568
18458;0.71662
18459;0.744836
18460;0.760505
18461;0.764593
18462;0.757613
18463;0.81286
18464;0.848497
18465;0.892073
18466;0.863724
18467;0.800034
18468;0.661354
18469;0.563397
18470;0.490789
18471;0.411887
18472;0.38075
18473;0.357064
18474;0.286693
18475;0.050834
18476;0.261431
18477;0.266078
18478;0.26216
18479;0.225328
18480;0.224685
18481;0.232494
18482;0.265752
18483;0.256831
18484;0.166668
18485;0.002664
18486;8.63E-4
18487;0.002246
18488;0.001085
18489;0.003847
18490;0.004953
18491;0.091
18492;0.271592
18493;0.186581
18494;0.00268
18495;8.525471
18496;7.202259
18497;6.406662
18498;5.94242
18499;5.361907
18500;4.296721
18501;3.083317
18502;3.036609
18503;5.35409
18504;7.818538
18505;9.910891
18506;11.310236
18507;11.860602
18508;10.107745
18509;9.503977
18510;8.563822
18511;10.401484
18512;7.938072
18513;6.812673
18514;0.003399
18515;0.004456
18516;0.005235
18517;0.005929
18518;0.007502
18519;0.007768
18520;0.00738
18521;0.412565
18522;0.532232
18523;0.62021
18524;0.519109
18525;0.570438
18526;0.641078
18527;0.888993
18528;1.277203
18529;1.78031
18530;2.205446
18531;2.430205
18532;2.606309
18533;2.497756
18534;2.502963
18535;3.273327
18536;3.194349
18537;2.788494
18538;2.862554
18539;2.938584
18540;2.918194
18541;2.680542
18542;2.633067
18543;2.298966
18544;2.155429
18545;2.016711
18546;1.705585
18547;1.463631
18548;0.935761
18549;1.061311
18550;1.207241
18551;1.385142
18552;1.496276
18553;1.483693
18554;1.51787
18555;1.392946
18556;1.39118
18557;1.50157
18558;1.422372
18559;1.242024
18560;1.130101
18561;1.014568
18562;0.919746
18563;0.89893
18564;0.673797
18565;0.677325
18566;0.64012
18567;0.639748
18568;0.625177
18569;0.617343
18570;0.649349
18571;0.654183
18572;0.637375
18573;0.62156
18574;0.603343
18575;0.591651
18576;0.582244
18577;0.610972
18578;0.583937
18579;0.568616
18580;0.605638
18581;0.637489
18582;0.70877
18583;0.718202
18584;0.783569
18585;0.833592
18586;0.824654
18587;0.81678
18588;0.76347
18589;0.803967
18590;0.847225
18591;0.850542
18592;0.775705
18593;0.748258
18594;0.768349
18595;0.660987
18596;0.5609
18597;0.41674
18598;0.400204
18599;0.366705
18600;0.262512
18601;6.18E-4
18602;0.043316
18603;0.176733
18604;0.003369
18605;0.002884
18606;0.002877
18607;0.002987
18608;0.003422
18609;0.003312
18610;0.00214
18611;0.001119
18612;0.003485
18613;0.002383
18614;9.559154
18615;8.41192
18616;7.444765
18617;6.595348
18618;6.226312
18619;6.22383
18620;6.36412
18621;5.832203
18622;4.77943
18623;6.292104
18624;8.045469
18625;10.380073
18626;12.114842
18627;13.496444
18628;14.244682
18629;14.462239
18630;12.596837
18631;11.098797
18632;11.77904
18633;10.042022
18634;8.884549
18635;7.398966
18636;0.004328
18637;0.005598
18638;0.006572
18639;0.47616
18640;0.48908
18641;0.493409
18642;0.693626
18643;1.081887
18644;1.584156
18645;2.065382
18646;2.039773
18647;2.177864
18648;2.384262
18649;2.695471
18650;2.680141
18651;3.21221
18652;2.895893
18653;2.657412
18654;2.630555
18655;2.708726
18656;2.411646
18657;2.269544
18658;2.057163
18659;1.791237
18660;1.652526
18661;1.624753
18662;0.846856
18663;1.000825
18664;1.195242
18665;1.281064
18666;1.352974
18667;1.487848
18668;1.499025
18669;1.493031
18670;1.464881
18671;1.467715
18672;1.466205
18673;1.380307
18674;1.295513
18675;1.163249
18676;1.005062
18677;0.885115
18678;0.820641
18679;0.77274
18680;0.535351
18681;0.544512
18682;0.608108
18683;0.528039
18684;0.568405
18685;0.571524
18686;0.606073
18687;0.658547
18688;0.662777
18689;0.635897
18690;0.650351
18691;0.621332
18692;0.636753
18693;0.653688
18694;0.625847
18695;0.66952
18696;0.696139
18697;0.663095
18698;0.764425
18699;0.792745
18700;0.779098
18701;0.82183
18702;0.797262
18703;0.76029
18704;0.743608
18705;0.786552
18706;0.781906
18707;0.766548
18708;0.8097
18709;0.865475
18710;0.797405
18711;0.62419
18712;0.459095
18713;0.398815
18714;0.408712
18715;0.311997
18716;4.27E-4
18717;0.001854
18718;9.677034
18719;8.584036
18720;7.466523
18721;6.453517
18722;6.655982
18723;7.121198
18724;8.038164
18725;8.904217
18726;8.809479
18727;8.696578
18728;11.082727
18729;12.359536
18730;12.816427
18731;13.704395
18732;14.191136
18733;14.17495
18734;13.827247
18735;12.804262
18736;12.79537
18737;12.860101
18738;13.105162
18739;7.59423
18740;4.974141
18741;2.358878
18742;0.003912
18743;0.451599
18744;0.390741
18745;0.512592
18746;0.845577
18747;1.169016
18748;1.571666
18749;1.782357
18750;1.898913
18751;2.057798
18752;2.460293
18753;2.620602
18754;2.813128
18755;2.979987
18756;2.891635
18757;2.862778
18758;3.050258
18759;2.590682
18760;2.004321
18761;1.767343
18762;1.572805
18763;1.384349
18764;1.250662
18765;1.433603
18766;1.484459
18767;1.159818
18768;1.36346
18769;1.503412
18770;1.547266
18771;1.576705
18772;1.522314
18773;1.533193
18774;1.493869
18775;1.424994
18776;1.330254
18777;1.173526
18778;1.183278
18779;1.041803
18780;0.923279
18781;0.868707
18782;0.779
18783;0.7482
18784;0.581221
18785;0.466356
18786;0.504621
18787;0.539889
18788;0.556072
18789;0.542083
18790;0.540867
18791;0.593605
18792;0.600144
18793;0.585508
18794;0.617497
18795;0.597999
18796;0.62253
18797;0.617768
18798;0.634136
18799;0.693212
18800;0.712679
18801;0.70896
18802;0.777827
18803;0.834731
18804;0.84682
18805;0.850328
18806;0.87747
18807;0.88594
18808;0.874138
18809;0.809047
18810;0.801982
18811;0.892458
18812;0.933313
18813;0.890571
18814;0.671934
18815;0.564453
18816;0.465892
18817;0.404326
18818;0.343297
18819;7.751637
18820;8.172796
18821;6.959691
18822;6.830571
18823;6.557489
18824;6.78233
18825;8.952191
18826;10.957416
18827;11.760286
18828;10.228648
18829;12.468398
18830;13.016307
18831;12.795634
18832;12.498261
18833;12.284819
18834;12.267217
18835;12.358128
18836;12.183659
18837;12.855153
18838;13.262557
18839;13.117626
18840;5.764182
18841;3.819858
18842;5.130647
18843;4.842134
18844;4.268744
18845;3.358385
18846;3.053094
18847;0.389076
18848;0.368419
18849;0.511464
18850;0.79472
18851;0.873469
18852;1.339548
18853;1.625365
18854;1.791807
18855;1.886623
18856;2.203306
18857;2.391971
18858;2.552595
18859;2.699462
18860;2.749221
18861;2.676614
18862;2.672971
18863;2.478379
18864;1.878795
18865;1.707473
18866;1.262482
18867;0.413629
18868;0.467335
18869;0.778516
18870;0.997094
18871;1.204606
18872;1.318992
18873;1.531514
18874;1.573622
18875;1.535458
18876;1.469909
18877;1.495944
18878;1.536157
18879;1.500411
18880;1.380001
18881;1.242608
18882;1.134173
18883;1.016626
18884;0.921143
18885;0.822847
18886;0.784935
18887;0.737322
18888;0.674535
18889;0.575448
18890;0.522035
18891;0.491311
18892;0.478116
18893;0.518007
18894;0.498403
18895;0.556087
18896;0.586367
18897;0.599484
18898;0.638105
18899;0.626662
18900;0.61108
18901;0.603253
18902;0.657823
18903;0.746852
18904;0.767682
18905;0.791463
18906;0.782524
18907;0.810952
18908;0.873571
18909;0.866449
18910;0.857526
18911;0.869543
18912;0.855211
18913;0.859986
18914;0.849192
18915;0.941481
18916;0.960577
18917;0.8699
18918;0.704256
18919;0.599736
18920;0.486315
18921;0.444965
18922;0.337117
18923;9.944266
18924;6.520563
18925;7.405984
18926;6.681414
18927;6.074216
18928;6.207604
18929;6.780869
18930;8.038623
18931;10.658554
18932;12.552895
18933;12.246203
18934;12.26959
18935;12.181865
18936;11.882607
18937;11.693684
18938;11.924781
18939;11.477027
18940;11.661812
18941;12.160715
18942;12.149197
18943;11.433957
18944;12.39102
18945;6.481155
18946;4.389201
18947;4.369668
18948;3.795043
18949;5.301567
18950;5.71769
18951;4.760227
18952;3.101729
18953;0.001358
18954;0.33918
18955;0.500812
18956;0.666813
18957;0.790195
18958;1.085272
18959;1.380259
18960;1.637492
18961;1.64841
18962;1.950459
18963;2.103902
18964;2.123437
18965;2.34361
18966;2.240235
18967;2.296236
18968;2.428875
18969;2.1274
18970;1.553313
18971;1.549395
18972;1.262285
18973;0.387976
18974;0.517693
18975;0.699816
18976;0.98436
18977;1.168707
18978;1.307224
18979;1.456204
18980;1.392095
18981;1.466519
18982;1.44767
18983;1.50992
18984;1.577334
18985;1.502598
18986;1.380678
18987;1.221287
18988;1.070223
18989;1.071139
18990;0.871348
18991;0.787043
18992;0.748682
18993;0.721236
18994;0.682843
18995;0.672837
18996;0.622092
18997;0.455108
18998;0.478094
18999;0.477218
19000;0.507844
19001;0.549956
19002;0.572918
19003;0.608618
19004;0.611954
19005;0.638076
19006;0.638314
19007;0.708088
19008;0.748824
19009;0.750561
19010;0.782833
19011;0.846704
19012;0.873718
19013;0.85863
19014;0.805997
19015;0.857347
19016;0.795691
19017;0.818982
19018;0.814372
19019;0.79288
19020;0.84775
19021;0.934053
19022;0.850998
19023;0.778483
19024;0.644696
19025;0.646461
19026;0.570912
19027;0.492694
19028;0.492952
19029;0.409419
19030;11.658321
19031;9.782333
19032;8.432552
19033;7.456311
19034;6.382576
19035;5.883006
19036;5.435009
19037;5.473558
19038;5.681517
19039;6.723222
19040;9.596263
19041;11.228698
19042;11.340793
19043;10.483128
19044;9.921931
19045;9.88658
19046;9.620913
19047;9.69138
19048;9.785197
19049;10.702427
19050;11.773453
19051;11.542867
19052;11.312842
19053;12.551648
19054;12.52218
19055;6.045282
19056;4.22479
19057;3.52848
19058;2.938457
19059;5.912682
19060;6.374388
19061;4.341484
19062;3.629884
19063;0.361433
19064;0.405937
19065;0.614838
19066;0.838065
19067;0.98757
19068;1.16774
19069;1.22904
19070;1.350291
19071;1.571695
19072;1.720628
19073;1.963602
19074;2.040954
19075;2.076445
19076;1.921158
19077;2.32809
19078;1.997453
19079;1.617738
19080;1.364733
19081;1.237994
19082;1.205931
19083;0.564592
19084;0.690188
19085;0.801573
19086;1.12907
19087;1.259457
19088;1.315662
19089;1.435012
19090;1.403498
19091;1.487877
19092;1.457315
19093;1.471096
19094;1.415903
19095;1.239603
19096;1.148314
19097;1.019111
19098;0.923159
19099;0.875075
19100;0.786851
19101;0.790062
19102;0.685457
19103;0.650363
19104;0.638594
19105;0.648075
19106;0.557469
19107;0.470393
19108;0.467117
19109;0.456312
19110;0.497223
19111;0.517619
19112;0.54494
19113;0.591234
19114;0.657148
19115;0.673199
19116;0.751531
19117;0.763057
19118;0.813376
19119;0.840492
19120;0.861077
19121;0.910577
19122;0.841661
19123;0.861369
19124;0.81826
19125;0.773487
19126;0.740281
19127;0.751036
19128;0.723437
19129;0.799954
19130;0.800155
19131;0.843232
19132;0.764517
19133;0.668497
19134;0.573872
19135;0.581625
19136;0.516307
19137;0.452962
19138;0.320075
19139;13.148178
19140;11.748453
19141;9.794571
19142;8.430347
19143;7.138147
19144;5.804643
19145;4.946234
19146;4.750095
19147;4.762276
19148;5.4346
19149;6.117638
19150;7.298904
19151;9.321488
19152;9.824607
19153;8.272937
19154;7.046674
19155;7.415418
19156;6.561063
19157;6.800871
19158;7.532841
19159;10.105076
19160;11.341477
19161;11.776684
19162;11.927584
19163;12.482075
19164;12.453651
19165;8.030794
19166;4.187687
19167;3.159977
19168;2.19944
19169;3.799767
19170;6.005389
19171;5.261568
19172;5.4326
19173;7.817325
19174;5.556119
19175;2.878027
19176;0.34834
19177;0.446299
19178;0.732862
19179;0.774571
19180;1.058966
19181;1.127905
19182;1.19786
19183;1.308211
19184;1.719756
19185;1.754086
19186;1.816947
19187;1.600985
19188;1.454673
19189;1.72044
19190;1.534999
19191;1.489156
19192;1.151859
19193;1.243556
19194;1.062814
19195;1.079241
19196;0.767767
19197;0.825345
19198;0.946167
19199;1.173104
19200;1.258365
19201;1.286297
19202;1.360559
19203;1.338823
19204;1.367811
19205;1.366313
19206;1.240853
19207;1.214375
19208;1.037098
19209;1.022078
19210;0.9192
19211;0.834175
19212;0.72329
19213;0.704115
19214;0.689861
19215;0.669053
19216;0.621573
19217;0.588996
19218;0.598239
19219;0.566068
19220;0.488314
19221;0.443329
19222;0.496856
19223;0.496943
19224;0.56502
19225;0.591704
19226;0.654983
19227;0.727304
19228;0.778352
19229;0.846108
19230;0.801111
19231;0.84009
19232;0.846986
19233;0.866517
19234;0.884133
19235;0.83025
19236;0.842419
19237;0.808818
19238;0.770096
19239;0.779877
19240;0.695779
19241;0.728051
19242;0.750958
19243;0.77011
19244;0.779565
19245;0.633018
19246;0.624061
19247;0.60378
19248;0.534603
19249;0.46508
19250;0.373521
19251;3.68E-4
19252;15.205907
19253;13.844671
19254;11.92532
19255;10.233137
19256;8.771595
19257;7.473523
19258;5.751987
19259;4.533178
19260;4.190601
19261;4.412448
19262;5.358786
19263;5.596755
19264;6.27321
19265;7.697012
19266;8.368171
19267;7.794583
19268;5.831541
19269;4.728094
19270;4.373182
19271;3.54824
19272;4.996152
19273;7.888624
19274;10.476267
19275;11.493246
19276;11.4035
19277;11.671854
19278;11.831493
19279;12.174874
19280;6.240249
19281;3.717702
19282;2.686923
19283;2.381714
19284;5.77427
19285;5.824791
19286;5.51687
19287;5.470544
19288;2.222464
19289;1.795359
19290;0.534848
19291;0.744264
19292;0.817496
19293;1.005489
19294;0.987642
19295;0.926067
19296;1.126038
19297;1.424651
19298;1.400851
19299;1.561509
19300;1.333474
19301;1.152766
19302;1.274668
19303;1.136435
19304;1.061658
19305;0.935716
19306;0.936158
19307;0.944132
19308;0.741557
19309;0.824066
19310;0.902796
19311;1.021404
19312;1.192942
19313;1.236106
19314;1.290896
19315;1.252141
19316;1.253789
19317;1.26884
19318;1.202433
19319;1.044693
19320;0.991596
19321;0.90951
19322;0.811857
19323;0.776608
19324;0.781854
19325;0.677831
19326;0.676189
19327;0.655064
19328;0.633989
19329;0.601976
19330;0.56529
19331;0.547763
19332;0.61575
19333;0.614676
19334;0.476993
19335;0.513687
19336;0.558994
19337;0.625755
19338;0.677477
19339;0.676753
19340;0.706955
19341;0.756572
19342;0.859613
19343;0.843115
19344;0.836131
19345;0.865012
19346;0.880649
19347;0.857577
19348;0.867799
19349;0.809947
19350;0.817683
19351;0.884631
19352;0.838879
19353;0.783829
19354;0.81959
19355;0.748731
19356;0.757293
19357;0.632221
19358;0.533559
19359;0.467635
19360;0.462575
19361;0.416619
19362;0.350473
19363;0.308912
19364;15.599155
19365;13.932398
19366;12.159928
19367;10.828385
19368;8.946022
19369;7.321732
19370;5.842453
19371;4.734157
19372;4.867795
19373;5.118862
19374;4.697682
19375;5.307582
19376;5.902243
19377;6.172172
19378;6.999573
19379;6.832201
19380;5.795922
19381;3.937261
19382;3.648988
19383;3.285759
19384;2.251465
19385;7.454878
19386;8.854057
19387;10.085211
19388;10.608956
19389;10.805228
19390;11.219368
19391;10.46841
19392;4.630289
19393;3.086294
19394;2.578957
19395;4.887318
19396;5.780287
19397;4.540164
19398;2.31572
19399;0.375343
19400;0.811451
19401;0.428554
19402;0.605924
19403;0.727052
19404;0.918703
19405;1.010537
19406;1.046292
19407;0.93021
19408;1.336044
19409;1.419281
19410;1.267726
19411;1.085352
19412;1.000872
19413;0.915758
19414;0.833091
19415;0.647759
19416;0.747426
19417;0.788629
19418;0.637515
19419;0.768896
19420;0.903451
19421;1.003598
19422;1.017584
19423;1.167991
19424;1.226837
19425;1.199431
19426;1.215135
19427;1.242159
19428;1.196422
19429;1.021958
19430;0.934157
19431;0.883219
19432;0.820975
19433;0.76287
19434;0.719148
19435;0.715291
19436;0.709786
19437;0.660176
19438;0.621113
19439;0.60343
19440;0.563825
19441;0.580656
19442;0.641826
19443;0.652415
19444;0.633267
19445;0.554758
19446;0.54331
19447;0.617595
19448;0.614666
19449;0.706474
19450;0.730651
19451;0.759534
19452;0.799591
19453;0.789032
19454;0.899538
19455;0.846281
19456;0.857087
19457;0.831951
19458;0.863755
19459;0.89579
19460;0.905009
19461;0.96471
19462;0.929135
19463;0.829505
